timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-22_14-16-00,3840,2160,60,1531672517.73,61.55,-2.59,13.537,9.936,38.271
2025-10-22_14-16-01,3840,2160,60,1494762559.70,60.07,-0.12,14.008,9.791,39.170
2025-10-22_14-16-02,3840,2160,60,1491068627.34,59.92,0.13,14.113,10.003,38.126
2025-10-22_14-16-03,3840,2160,60,1495738582.88,60.11,-0.18,13.922,9.746,38.129
2025-10-22_14-16-04,3840,2160,60,1449219004.16,58.24,2.93,13.425,9.986,37.429
2025-10-22_14-16-05,3840,2160,60,1538202524.83,61.82,-3.03,14.643,9.965,40.796
2025-10-22_14-16-06,3840,2160,60,1493731958.96,60.03,-0.05,13.614,9.983,33.621
2025-10-22_14-16-07,3840,2160,60,1490242132.20,59.89,0.18,14.006,10.102,40.228
2025-10-22_14-16-08,3840,2160,60,1495318988.49,60.09,-0.16,13.881,10.046,39.761
2025-10-22_14-16-09,3840,2160,60,1447508782.86,58.17,3.05,13.536,10.039,38.508
2025-10-22_14-16-10,3840,2160,60,1539759638.99,61.88,-3.13,14.501,10.361,39.091
2025-10-22_14-16-11,3840,2160,60,1490738662.05,59.91,0.15,13.657,9.906,37.418
2025-10-22_14-16-12,3840,2160,60,1492084872.08,59.96,0.06,14.368,10.105,40.477
2025-10-22_14-16-13,3840,2160,60,1492875409.42,60.00,0.01,14.114,10.093,38.919
2025-10-22_14-16-14,3840,2160,60,1496079190.83,60.12,-0.21,14.050,10.271,38.536
2025-10-22_14-16-15,3840,2160,60,1492202220.64,59.97,0.05,14.134,10.302,40.015
2025-10-22_14-16-16,3840,2160,60,1493091133.79,60.00,-0.01,14.299,10.304,38.176
2025-10-22_14-16-17,3840,2160,60,1489824900.43,59.87,0.21,14.362,10.236,39.651
2025-10-22_14-16-18,3840,2160,60,1478132267.67,59.40,1.00,14.027,10.010,37.465
2025-10-22_14-16-19,3840,2160,60,1463808869.62,58.83,1.95,13.510,9.912,39.698
2025-10-22_14-16-20,3840,2160,60,1538779997.13,61.84,-3.07,14.140,10.010,39.595
2025-10-22_14-16-21,3840,2160,60,1497281450.83,60.17,-0.29,14.210,9.909,38.866
2025-10-22_14-16-22,3840,2160,60,1490207587.36,59.89,0.19,14.120,10.269,40.581
2025-10-22_14-16-23,3840,2160,60,1493899421.40,60.04,-0.06,14.149,10.355,39.929
2025-10-22_14-16-24,3840,2160,60,1465323843.60,58.89,1.85,13.934,9.978,36.703
2025-10-22_14-16-25,3840,2160,60,1518467946.11,61.02,-1.71,13.239,10.132,34.730
2025-10-22_14-16-26,3840,2160,60,1494766052.63,60.07,-0.12,13.118,10.133,36.194
2025-10-22_14-16-27,3840,2160,60,1487674696.57,59.79,0.36,14.183,10.041,37.142
2025-10-22_14-16-28,3840,2160,60,1498881960.09,60.24,-0.39,14.377,10.336,40.516
2025-10-22_14-16-29,3840,2160,60,1493662936.96,60.03,-0.04,14.455,10.063,38.876
2025-10-22_14-16-30,3840,2160,60,1491302096.73,59.93,0.11,14.286,10.027,37.909
2025-10-22_14-16-31,3840,2160,60,1495664916.23,60.11,-0.18,14.405,10.034,39.813
2025-10-22_14-16-32,3840,2160,60,1487261512.98,59.77,0.38,14.234,10.258,36.039
2025-10-22_14-16-33,3840,2160,60,1495068900.38,60.08,-0.14,14.033,10.004,35.958
2025-10-22_14-16-34,3840,2160,60,1492746889.47,59.99,0.02,14.618,10.279,39.989
2025-10-22_14-16-35,3840,2160,60,1455886815.08,58.51,2.49,13.731,10.272,38.341
2025-10-22_14-16-36,3840,2160,60,1529383377.10,61.46,-2.44,13.669,10.150,35.705
2025-10-22_14-16-37,3840,2160,60,1497610330.74,60.19,-0.31,14.362,10.473,36.313
2025-10-22_14-16-38,3840,2160,60,1491011367.34,59.92,0.13,14.324,9.955,37.750
