timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-22_14-20-55,1280,720,45,124414572.72,45.00,0.00,2.553,1.655,4.497
2025-10-22_14-20-56,1280,720,45,124414708.58,45.00,0.00,2.587,1.845,3.980
2025-10-22_14-20-57,1280,720,45,121646491.79,44.00,2.23,2.529,1.745,4.475
2025-10-22_14-20-58,1280,720,45,127168373.74,46.00,-2.21,2.538,1.854,4.660
2025-10-22_14-20-59,1280,720,45,124427467.73,45.00,-0.01,2.494,1.730,3.360
2025-10-22_14-21-00,1280,720,45,124414410.73,45.00,0.00,2.449,1.828,4.041
2025-10-22_14-21-01,1280,720,45,124415685.73,45.00,0.00,2.416,1.824,3.280
2025-10-22_14-21-02,1280,720,45,124413950.78,45.00,0.00,2.557,1.690,4.469
2025-10-22_14-21-03,1280,720,45,124415356.77,45.00,0.00,2.540,1.821,4.861
2025-10-22_14-21-04,1280,720,45,124414203.96,45.00,0.00,2.516,1.857,5.524
2025-10-22_14-21-05,1280,720,45,124414271.14,45.00,0.00,2.531,1.746,4.319
2025-10-22_14-21-06,1280,720,45,124414803.25,45.00,0.00,2.628,1.829,5.121
2025-10-22_14-21-07,1280,720,45,124399940.71,44.99,0.01,2.356,1.723,3.719
2025-10-22_14-21-08,1280,720,45,124429297.88,45.00,-0.01,2.539,1.849,4.840
2025-10-22_14-21-09,1280,720,45,124414293.53,45.00,0.00,2.511,1.840,4.197
2025-10-22_14-21-10,1280,720,45,124408123.72,45.00,0.01,2.423,1.821,3.120
2025-10-22_14-21-11,1280,720,45,124420790.45,45.00,-0.00,2.534,1.662,4.059
2025-10-22_14-21-12,1280,720,45,124414797.03,45.00,0.00,2.447,1.822,3.939
2025-10-22_14-21-13,1280,720,45,124414621.36,45.00,0.00,2.545,1.804,4.262
2025-10-22_14-21-14,1280,720,45,124414509.14,45.00,0.00,2.557,1.706,4.475
2025-10-22_14-21-15,1280,720,45,124414613.90,45.00,0.00,2.443,1.806,4.166
2025-10-22_14-21-16,1280,720,45,124414661.17,45.00,0.00,2.535,1.881,3.540
2025-10-22_14-21-17,1280,720,45,124414147.60,45.00,0.00,2.551,1.855,3.894
2025-10-22_14-21-18,1280,720,45,124414873.17,45.00,0.00,2.444,1.760,3.520
2025-10-22_14-21-19,1280,720,45,124414694.77,45.00,0.00,2.515,1.720,3.918
2025-10-22_14-21-20,1280,720,45,124414186.41,45.00,0.00,2.545,1.825,4.141
2025-10-22_14-21-21,1280,720,45,124391824.70,44.99,0.02,2.510,1.707,5.750
2025-10-22_14-21-22,1280,720,45,124437335.28,45.01,-0.02,2.516,1.827,4.671
2025-10-22_14-21-23,1280,720,45,124414521.58,45.00,0.00,2.456,1.727,3.643
2025-10-22_14-21-24,1280,720,45,124413410.96,45.00,0.00,2.506,1.829,4.042
