timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-22_14-24-28,1920,1080,45,279932707.15,45.00,0.00,4.385,3.049,7.571
2025-10-22_14-24-29,1920,1080,45,279931910.75,45.00,0.00,4.358,3.229,7.279
2025-10-22_14-24-30,1920,1080,45,279932575.58,45.00,0.00,4.559,3.272,7.193
2025-10-22_14-24-31,1920,1080,45,279931526.41,45.00,0.00,4.648,3.645,7.424
2025-10-22_14-24-32,1920,1080,45,279934415.29,45.00,0.00,4.228,3.079,6.176
2025-10-22_14-24-33,1920,1080,45,279932314.69,45.00,0.00,4.382,3.105,7.334
2025-10-22_14-24-34,1920,1080,45,279932261.22,45.00,0.00,4.414,3.031,6.161
2025-10-22_14-24-35,1920,1080,45,279933316.00,45.00,0.00,4.352,3.191,6.771
2025-10-22_14-24-36,1920,1080,45,279935096.65,45.00,0.00,4.440,3.215,7.565
2025-10-22_14-24-37,1920,1080,45,279933139.08,45.00,0.00,4.521,3.402,7.107
2025-10-22_14-24-38,1920,1080,45,279928604.29,45.00,0.00,4.395,3.185,6.511
2025-10-22_14-24-39,1920,1080,45,279934426.49,45.00,0.00,4.586,3.386,6.661
2025-10-22_14-24-40,1920,1080,45,279929397.87,45.00,0.00,4.394,3.192,5.930
2025-10-22_14-24-41,1920,1080,45,279938420.35,45.00,-0.00,4.384,3.195,7.804
2025-10-22_14-24-42,1920,1080,45,279932398.67,45.00,0.00,4.437,2.948,7.129
2025-10-22_14-24-43,1920,1080,45,279870002.18,44.99,0.02,4.233,3.280,6.486
2025-10-22_14-24-44,1920,1080,45,279991318.72,45.01,-0.02,4.480,3.280,6.566
2025-10-22_14-24-45,1920,1080,45,279931921.95,45.00,0.00,4.545,3.041,6.818
2025-10-22_14-24-46,1920,1080,45,279935654.84,45.00,0.00,4.555,3.258,6.685
2025-10-22_14-24-47,1920,1080,45,279934619.92,45.00,0.00,4.406,3.323,6.159
2025-10-22_14-24-48,1920,1080,45,279932558.79,45.00,0.00,4.451,3.155,6.961
2025-10-22_14-24-49,1920,1080,45,279927131.91,45.00,0.00,4.355,3.055,6.569
2025-10-22_14-24-50,1920,1080,45,279939390.63,45.00,-0.00,4.267,3.243,5.923
2025-10-22_14-24-51,1920,1080,45,279929016.33,45.00,0.00,4.420,3.419,7.049
2025-10-22_14-24-52,1920,1080,45,279934140.68,45.00,0.00,4.634,3.358,6.716
2025-10-22_14-24-53,1920,1080,45,279931661.06,45.00,0.00,4.323,3.009,6.603
2025-10-22_14-24-54,1920,1080,45,279935853.87,45.00,0.00,4.352,2.841,6.842
2025-10-22_14-24-55,1920,1080,45,279929625.16,45.00,0.00,4.427,3.282,6.214
