timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-13_00-02-26,640,480,30,27647677.68,30.00,0.00,0.629,0.462,0.886
2025-10-13_00-02-27,640,480,30,27647942.08,30.00,0.00,0.643,0.507,0.898
2025-10-13_00-02-28,640,480,30,27647600.24,30.00,0.00,0.732,0.518,1.049
2025-10-13_00-02-29,640,480,30,27647695.74,30.00,0.00,0.565,0.438,0.702
2025-10-13_00-02-30,640,480,30,27647868.51,30.00,0.00,0.655,0.475,1.252
2025-10-13_00-02-31,640,480,30,27648082.81,30.00,-0.00,0.680,0.493,0.960
2025-10-13_00-02-32,640,480,30,27647854.82,30.00,0.00,0.691,0.536,0.962
2025-10-13_00-02-33,640,480,30,27648351.47,30.00,-0.00,0.547,0.438,0.732
2025-10-13_00-02-34,640,480,30,27645723.68,30.00,0.01,0.636,0.425,1.963
2025-10-13_00-02-35,640,480,30,27650407.66,30.00,-0.01,0.566,0.440,0.734
2025-10-13_00-02-36,640,480,30,27644163.79,30.00,0.01,0.583,0.448,0.879
2025-10-13_00-02-37,640,480,30,27651566.00,30.00,-0.01,0.681,0.455,1.059
2025-10-13_00-02-38,640,480,30,27645037.36,30.00,0.01,0.718,0.416,1.091
2025-10-13_00-02-39,640,480,30,27650337.45,30.00,-0.01,0.545,0.423,0.770
2025-10-13_00-02-40,640,480,30,27647877.46,30.00,0.00,0.778,0.459,1.433
2025-10-13_00-02-41,640,480,30,27648162.82,30.00,-0.00,0.566,0.423,0.893
2025-10-13_00-02-42,640,480,30,27648265.70,30.00,-0.00,0.582,0.464,0.746
2025-10-13_00-02-43,640,480,30,27647246.47,30.00,0.00,0.878,0.539,1.119
2025-10-13_00-02-44,640,480,30,27647910.28,30.00,0.00,0.652,0.457,0.953
2025-10-13_00-02-45,640,480,30,27648624.28,30.00,-0.00,0.611,0.455,0.739
2025-10-13_00-02-46,640,480,30,27647639.06,30.00,0.00,0.623,0.500,0.797
2025-10-13_00-02-47,640,480,30,27644821.62,30.00,0.01,0.690,0.568,0.896
2025-10-13_00-02-48,640,480,30,27651172.67,30.00,-0.01,0.746,0.456,1.073
2025-10-13_00-02-49,640,480,30,27645490.37,30.00,0.01,0.577,0.456,0.884
2025-10-13_00-02-50,640,480,30,27649626.57,30.00,-0.01,0.625,0.447,0.941
2025-10-13_00-02-51,640,480,30,27648843.29,30.00,-0.00,0.733,0.472,1.071
2025-10-13_00-02-52,640,480,30,27647741.27,30.00,0.00,0.612,0.475,0.874
2025-10-13_00-02-53,640,480,30,27647469.83,30.00,0.00,0.650,0.438,1.056
2025-10-13_00-02-54,640,480,30,27645823.22,30.00,0.01,0.566,0.450,0.720
2025-10-13_00-02-55,640,480,30,27647883.16,30.00,0.00,0.541,0.405,0.788
2025-10-13_00-02-56,640,480,30,27647157.67,30.00,0.00,0.551,0.433,1.095
2025-10-13_00-02-57,640,480,30,27651089.26,30.00,-0.01,0.551,0.440,0.768
2025-10-13_00-02-58,640,480,30,27647403.92,30.00,0.00,0.603,0.470,0.785
2025-10-13_00-02-59,640,480,30,27645273.87,30.00,0.01,0.672,0.432,0.988
2025-10-13_00-03-00,640,480,30,27647685.37,30.00,0.00,0.575,0.422,0.833
2025-10-13_00-03-01,640,480,30,27651047.03,30.00,-0.01,0.723,0.457,1.111
2025-10-13_00-03-02,640,480,30,27645045.57,30.00,0.01,0.639,0.511,0.806
2025-10-13_00-03-03,640,480,30,27648752.85,30.00,-0.00,0.660,0.547,0.840
