timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-13_00-20-08,640,480,15,13821965.27,15.00,0.01,1.154,0.655,2.062
2025-10-13_00-20-09,640,480,15,13825245.07,15.00,-0.01,1.258,0.906,1.817
2025-10-13_00-20-10,640,480,15,13822968.09,15.00,0.01,1.388,0.875,2.236
2025-10-13_00-20-11,640,480,15,13823998.84,15.00,0.00,1.163,0.842,1.523
2025-10-13_00-20-12,640,480,15,13825076.88,15.00,-0.01,1.123,0.683,2.087
2025-10-13_00-20-13,640,480,15,13822989.95,15.00,0.01,0.894,0.652,1.239
2025-10-13_00-20-14,640,480,15,13823669.41,15.00,0.00,1.262,0.693,2.015
2025-10-13_00-20-15,640,480,15,13825195.20,15.00,-0.01,0.800,0.612,1.532
2025-10-13_00-20-16,640,480,15,13823859.23,15.00,0.00,0.793,0.583,1.209
2025-10-13_00-20-17,640,480,15,13824075.74,15.00,-0.00,0.721,0.611,0.897
2025-10-13_00-20-18,640,480,15,13823845.15,15.00,0.00,0.776,0.608,1.769
2025-10-13_00-20-19,640,480,15,13822942.95,15.00,0.01,1.348,0.596,1.926
2025-10-13_00-20-20,640,480,15,13824973.43,15.00,-0.01,1.239,0.705,1.719
2025-10-13_00-20-21,640,480,15,13823968.43,15.00,0.00,0.775,0.623,1.092
2025-10-13_00-20-22,640,480,15,13823992.98,15.00,0.00,0.768,0.606,1.216
2025-10-13_00-20-23,640,480,15,13822800.94,15.00,0.01,0.760,0.616,0.930
2025-10-13_00-20-24,640,480,15,13824219.72,15.00,-0.00,1.011,0.626,1.756
2025-10-13_00-20-25,640,480,15,13825197.94,15.00,-0.01,1.199,0.836,1.493
2025-10-13_00-20-26,640,480,15,13823988.65,15.00,0.00,1.097,0.836,1.437
2025-10-13_00-20-27,640,480,15,13822695.39,15.00,0.01,0.780,0.628,1.180
2025-10-13_00-20-28,640,480,15,13823826.72,15.00,0.00,0.807,0.636,1.135
2025-10-13_00-20-29,640,480,15,13819597.20,15.00,0.03,0.924,0.628,1.487
2025-10-13_00-20-30,640,480,15,13829653.37,15.01,-0.04,1.230,0.872,1.634
2025-10-13_00-20-31,640,480,15,13823702.03,15.00,0.00,1.018,0.748,1.584
2025-10-13_00-20-32,640,480,15,13823897.37,15.00,0.00,0.886,0.601,1.547
