timestamp,width,height,fps,byte_rate,message_rate,frame_loss_pct,latency_avg_ms,latency_min_ms,latency_max_ms
2025-10-13_00-34-59,3840,2160,60,1393613538.52,56.01,6.66,29.504,21.898,60.707
2025-10-13_00-35-00,3840,2160,60,1418356152.38,57.00,5.00,27.205,21.953,35.113
2025-10-13_00-35-01,3840,2160,60,1468139733.70,59.00,1.66,27.257,21.898,35.751
2025-10-13_00-35-02,3840,2160,60,1468087302.80,59.00,1.67,25.856,21.391,32.786
2025-10-13_00-35-03,3840,2160,60,1467997500.83,59.00,1.67,25.617,20.993,37.137
2025-10-13_00-35-04,3840,2160,60,1269155541.84,51.00,14.99,29.552,21.281,55.975
2025-10-13_00-35-05,3840,2160,60,1443230512.76,58.00,3.33,26.372,20.786,34.839
2025-10-13_00-35-06,3840,2160,60,1443114738.48,58.00,3.34,27.465,21.854,37.514
2025-10-13_00-35-07,3840,2160,60,1443300813.29,58.00,3.33,27.641,21.418,33.324
2025-10-13_00-35-08,3840,2160,60,1443237682.79,58.00,3.33,27.398,21.623,39.090
